student_id,gender,school_type,parent_education,prior_gpa,attendance_pct,quiz_avg,assignment_avg,midterm_score,study_hours_per_week,on_time_submission_pct,lms_logins_per_week,forum_posts,commute_time,final_score,grade_band,at_risk
STU1130,Female,Semi-Government,Post Graduate,5.87,45.76,44.59,65.2,47.8,6.07,59.27,1,2,17.94,86.17,A,0
STU1131,Female,Government,High School,5.62,44.24,58.76,72.16,64.6,8.17,56.43,5,0,18.68,100.0,A,0
STU1132,Female,Government,Post Graduate,8.36,86.09,54.46,42.49,40.74,12.89,84.88,4,0,10.49,98.65,A,0
STU1133,Female,Government,Post Graduate,7.41,82.61,61.01,57.5,70.42,5.73,76.54,9,1,28.42,100.0,A,0
STU1134,Male,Government,High School,5.87,74.14,39.06,59.8,78.94,10.05,70.46,9,3,12.05,100.0,A,0
STU1135,Male,Government,High School,7.26,54.07,82.26,58.06,72.69,9.16,97.9,6,1,31.73,100.0,A,0
STU1136,Male,Semi-Government,High School,5.77,64.38,85.3,72.88,26.63,8.18,80.1,9,2,39.81,94.5,A,0
STU1137,Male,Private,High School,8.32,71.06,29.95,67.59,81.9,11.72,55.23,7,1,18.48,100.0,A,0
STU1138,Female,Private,High School,8.27,51.06,82.61,61.67,80.75,5.36,58.38,2,1,43.51,100.0,A,0
STU1139,Female,Semi-Government,High School,7.64,63.91,50.41,76.42,78.6,5.7,85.64,3,2,7.77,100.0,A,0
STU1140,Male,Semi-Government,Post Graduate,7.43,84.78,80.43,95.85,69.46,7.95,92.83,4,2,12.76,100.0,A,0
STU1141,Female,Private,Post Graduate,9.11,96.41,63.77,94.59,66.4,5.44,83.03,5,2,32.74,100.0,A,0
STU1142,Male,Private,Graduate,7.0,68.71,65.52,41.16,82.65,10.03,100.0,8,0,48.74,100.0,A,0
STU1143,Female,Private,Post Graduate,5.58,86.35,61.67,78.66,100.0,5.15,100.0,4,2,52.35,100.0,A,0
STU1144,Male,Private,Post Graduate,7.54,46.29,86.82,67.33,42.94,8.91,80.82,4,0,67.25,100.0,A,0
STU1145,Female,Private,High School,9.5,84.89,42.69,72.33,83.56,7.6,55.23,4,3,27.47,100.0,A,0
STU1146,Female,Government,High School,5.78,62.94,75.94,64.03,60.28,8.86,45.8,3,1,32.45,92.19,A,0
STU1147,Male,Semi-Government,Post Graduate,6.57,79.61,84.82,71.76,59.41,6.16,64.25,2,1,14.35,100.0,A,0
STU1148,Female,Government,Graduate,7.5,71.28,77.89,72.27,31.27,6.64,87.06,5,3,9.92,100.0,A,0
STU1149,Male,Private,High School,6.94,94.81,100.0,61.32,56.3,8.38,100.0,9,3,39.57,100.0,A,0
STU1150,Male,Private,Post Graduate,5.82,61.88,55.48,56.55,42.05,8.81,80.35,6,1,19.48,93.36,A,0
STU1151,Male,Private,Post Graduate,8.35,84.41,82.23,63.27,52.72,7.98,95.37,3,1,59.65,100.0,A,0
STU1152,Male,Government,Graduate,9.78,70.81,63.09,73.51,40.04,14.82,67.09,4,1,5.75,100.0,A,0
STU1153,Female,Government,Graduate,7.24,72.63,87.2,78.98,53.02,4.04,84.46,3,1,44.73,100.0,A,0
STU1154,Female,Private,High School,5.92,72.24,64.86,82.8,53.88,7.74,88.47,4,2,14.89,100.0,A,0
STU1155,Female,Government,Graduate,5.14,62.31,58.02,62.59,63.94,1.71,32.41,3,3,18.59,88.56,A,0
STU1156,Male,Government,Post Graduate,7.31,74.79,88.51,74.26,29.71,9.49,63.73,5,3,45.78,100.0,A,0
STU1157,Female,Private,Post Graduate,8.32,74.06,56.15,84.44,33.09,3.54,90.99,6,1,21.48,100.0,A,0
STU1158,Male,Government,Graduate,7.57,78.62,39.57,87.48,69.24,6.89,77.49,8,4,24.68,100.0,A,0
STU1159,Female,Semi-Government,Graduate,7.0,76.27,55.7,69.12,46.05,6.51,48.07,2,3,18.76,100.0,A,0
STU1160,Female,Semi-Government,Graduate,6.29,86.97,76.14,66.69,83.49,9.12,23.4,6,2,70.7,99.7,A,0
STU1161,Female,Semi-Government,Graduate,5.69,88.85,90.06,72.87,66.51,5.79,64.68,4,2,22.65,100.0,A,0
STU1162,Male,Semi-Government,High School,8.0,59.24,67.0,52.75,74.14,5.62,70.57,5,4,36.03,100.0,A,0
STU1163,Female,Private,Graduate,8.1,88.03,88.73,67.1,90.21,13.74,54.32,5,4,30.96,100.0,A,0
STU1164,Female,Private,High School,5.15,57.2,40.55,81.17,55.81,9.14,74.86,7,0,39.43,100.0,A,0
STU1165,Male,Private,Post Graduate,8.91,83.82,57.02,79.63,50.51,5.76,82.13,7,4,22.71,100.0,A,0
STU1166,Female,Semi-Government,Graduate,7.69,84.3,59.81,65.95,79.43,7.0,85.41,6,2,30.98,100.0,A,0
STU1167,Male,Semi-Government,High School,8.68,46.33,62.94,73.27,72.19,14.58,24.88,5,2,42.88,100.0,A,0
STU1168,Female,Government,Graduate,5.39,76.39,66.51,57.63,58.25,7.06,45.71,2,2,17.74,100.0,A,0
STU1169,Male,Government,Post Graduate,5.36,67.97,77.44,80.55,89.83,5.24,65.91,0,1,56.79,100.0,A,0
STU1170,Male,Semi-Government,Post Graduate,6.82,63.62,56.99,68.83,57.76,5.26,83.44,4,2,58.71,100.0,A,0
STU1171,Female,Semi-Government,Post Graduate,7.6,95.26,67.5,65.86,62.66,5.8,81.78,4,1,47.13,100.0,A,0
STU1172,Male,Semi-Government,Graduate,9.16,65.19,64.19,64.57,62.42,5.62,81.44,2,1,36.4,100.0,A,0
STU1173,Male,Semi-Government,Graduate,7.85,62.9,48.33,69.06,43.31,2.88,64.33,5,2,0.0,100.0,A,0
STU1174,Male,Government,High School,6.71,76.14,62.95,63.28,63.55,3.5,65.45,8,0,43.49,100.0,A,0
STU1175,Male,Semi-Government,Post Graduate,5.77,85.28,62.41,79.87,89.94,4.68,57.43,5,2,27.17,100.0,A,0
STU1176,Male,Government,Graduate,8.48,72.88,62.03,64.07,70.9,10.37,87.36,7,4,30.07,100.0,A,0
STU1177,Male,Semi-Government,Post Graduate,5.84,92.5,65.57,93.89,62.62,6.48,53.59,7,2,0.0,100.0,A,0
STU1178,Female,Semi-Government,Post Graduate,8.95,82.96,66.36,91.98,58.76,7.17,89.0,6,1,44.87,100.0,A,0
STU1179,Male,Semi-Government,High School,6.66,42.33,57.22,56.63,68.62,13.08,76.16,6,1,6.03,100.0,A,0
STU1180,Male,Government,High School,8.91,67.06,87.91,71.05,77.0,13.18,71.1,5,3,37.37,100.0,A,0
STU1181,Female,Government,High School,7.81,66.57,43.95,60.24,74.18,6.87,58.87,5,1,53.09,100.0,A,0
STU1182,Female,Private,High School,6.84,82.19,52.02,65.1,55.36,5.48,44.89,4,0,25.61,98.65,A,0
STU1183,Female,Semi-Government,Post Graduate,6.38,35.63,100.0,100.0,68.5,4.54,59.05,10,1,59.32,100.0,A,0
STU1184,Female,Private,High School,6.59,100.0,46.32,65.39,71.6,10.77,65.4,2,4,20.06,93.22,A,0
STU1185,Female,Private,High School,7.51,82.97,40.63,75.4,41.86,7.18,24.62,8,4,47.01,100.0,A,0
STU1186,Female,Government,High School,7.09,77.23,78.22,78.12,65.36,6.45,68.05,2,4,8.9,100.0,A,0
STU1187,Female,Government,High School,6.29,92.72,27.61,54.99,18.77,4.75,90.49,4,3,55.62,74.58,B,0
STU1188,Male,Private,Post Graduate,6.8,100.0,60.77,57.17,71.65,4.92,83.34,7,2,52.52,100.0,A,0
STU1189,Male,Semi-Government,High School,7.09,88.06,100.0,51.91,75.21,9.28,62.08,3,3,44.37,100.0,A,0
STU1190,Female,Government,Post Graduate,4.45,89.23,37.19,56.71,76.95,2.74,72.94,6,3,27.13,100.0,A,0
STU1191,Male,Semi-Government,Graduate,7.55,76.96,29.32,27.25,54.1,11.98,60.88,10,2,6.96,100.0,A,0
STU1192,Male,Semi-Government,Post Graduate,5.82,72.88,38.01,78.17,68.18,5.86,74.98,5,1,27.19,100.0,A,0
STU1193,Male,Private,Post Graduate,5.62,67.86,81.17,100.0,90.48,7.4,100.0,4,1,57.21,100.0,A,0
STU1194,Female,Private,High School,4.98,62.61,85.25,72.22,90.28,2.65,91.37,4,2,37.6,100.0,A,0
STU1195,Female,Private,Graduate,4.85,64.69,55.77,48.76,61.42,7.95,82.42,7,5,3.94,89.9,A,0
STU1196,Male,Private,Graduate,5.37,54.74,77.3,60.36,64.79,6.69,62.14,4,1,12.51,90.86,A,0
STU1197,Female,Government,Graduate,6.15,73.86,90.02,63.12,84.22,7.8,87.0,1,2,60.06,100.0,A,0
STU1198,Male,Government,Graduate,9.34,49.73,97.17,54.74,31.98,13.89,38.26,4,1,44.76,100.0,A,0
STU1199,Male,Private,Post Graduate,6.37,77.86,60.57,82.9,55.54,8.71,66.95,2,1,10.32,100.0,A,0
STU1200,Male,Government,Graduate,7.21,74.46,23.57,82.15,88.71,4.82,83.67,12,3,0.0,100.0,A,0
STU1201,Male,Private,Post Graduate,7.48,77.2,50.22,52.67,81.5,5.15,86.81,4,4,22.5,100.0,A,0
STU1202,Female,Semi-Government,Post Graduate,7.16,67.17,57.32,80.88,69.39,10.38,85.4,7,1,0.0,100.0,A,0
STU1203,Female,Semi-Government,Post Graduate,6.91,100.0,60.34,92.9,31.88,13.19,77.9,8,1,31.88,100.0,A,0
STU1204,Female,Semi-Government,Graduate,5.57,95.4,61.62,98.54,61.0,9.13,68.09,6,1,84.03,100.0,A,0
STU1205,Male,Private,High School,8.74,56.33,85.14,100.0,50.2,10.75,82.76,8,3,3.06,100.0,A,0
STU1206,Female,Semi-Government,High School,9.17,78.49,87.94,56.47,68.62,10.44,52.94,4,1,31.28,100.0,A,0
STU1207,Male,Government,Graduate,4.98,65.88,61.91,100.0,45.81,13.68,55.11,1,0,61.24,100.0,A,0
STU1208,Female,Semi-Government,High School,5.77,59.78,84.77,64.69,41.49,0.2,73.23,3,2,49.98,92.55,A,0
STU1209,Male,Semi-Government,High School,6.66,54.9,71.44,61.11,20.7,10.67,75.46,4,3,32.03,92.85,A,0
STU1210,Male,Semi-Government,Post Graduate,5.84,81.48,66.16,74.91,86.44,11.93,35.49,4,0,32.07,100.0,A,0
STU1211,Male,Government,Post Graduate,7.61,64.78,81.32,61.27,54.0,2.65,81.1,5,4,11.88,100.0,A,0
STU1212,Female,Private,Graduate,6.13,89.52,66.3,75.99,65.14,4.46,87.45,6,1,29.65,100.0,A,0
STU1213,Female,Government,Graduate,9.6,89.91,100.0,50.2,61.96,4.6,70.45,7,2,39.87,100.0,A,0
STU1214,Female,Private,High School,8.43,95.61,39.11,66.42,40.65,5.08,100.0,7,0,57.1,100.0,A,0
STU1215,Female,Private,Post Graduate,7.26,62.21,55.73,89.28,36.82,6.07,58.34,2,4,22.6,100.0,A,0
STU1216,Male,Semi-Government,Graduate,8.23,82.13,62.72,69.14,41.89,8.97,64.78,6,3,31.2,100.0,A,0
STU1217,Female,Private,Graduate,8.33,84.49,72.91,72.12,47.54,11.46,64.1,6,2,16.02,100.0,A,0
STU1218,Female,Government,Graduate,6.32,67.89,87.82,77.13,69.33,12.33,70.48,4,2,39.51,100.0,A,0
STU1219,Male,Government,Graduate,6.02,63.42,64.56,87.56,46.09,4.65,65.43,6,0,50.68,100.0,A,0
STU1220,Male,Private,Graduate,7.09,99.14,39.4,45.17,96.93,4.62,43.86,8,0,47.59,99.99,A,0
STU1221,Male,Semi-Government,Graduate,8.03,78.41,80.17,78.77,82.54,13.26,61.07,6,4,11.6,100.0,A,0
STU1222,Female,Semi-Government,High School,7.17,84.54,78.59,65.98,78.17,10.59,70.05,2,1,37.94,100.0,A,0
STU1223,Male,Government,Post Graduate,5.11,62.67,30.05,72.5,59.61,8.33,96.57,3,4,21.45,100.0,A,0
STU1224,Male,Semi-Government,Post Graduate,6.04,56.71,64.93,85.9,92.29,9.89,100.0,9,2,55.22,100.0,A,0
STU1225,Male,Private,Graduate,6.91,66.46,36.38,52.09,57.64,7.88,98.71,6,0,31.77,100.0,A,0
STU1226,Female,Private,Post Graduate,6.91,73.14,53.04,54.81,61.37,10.1,56.49,8,0,4.61,100.0,A,0
STU1227,Male,Government,Post Graduate,9.37,59.04,48.75,40.97,65.4,6.66,58.08,3,2,30.6,100.0,A,0
STU1228,Female,Private,Post Graduate,5.34,74.85,79.57,61.76,76.04,9.08,68.81,5,1,44.17,100.0,A,0
STU1229,Female,Government,Graduate,7.61,49.67,67.1,89.96,74.74,1.96,100.0,9,2,39.88,100.0,A,0
STU1230,Male,Private,Graduate,8.79,58.2,41.86,68.19,52.5,5.25,68.69,5,1,24.76,100.0,A,0
STU1231,Male,Government,Post Graduate,9.73,85.06,80.84,49.9,51.34,5.29,45.45,2,3,23.29,100.0,A,0
STU1232,Female,Semi-Government,Post Graduate,6.51,84.06,39.19,62.71,74.8,6.5,61.98,7,1,15.25,100.0,A,0
STU1233,Male,Private,Graduate,7.59,69.12,70.94,47.68,76.3,4.29,87.14,2,2,27.11,95.05,A,0
STU1234,Male,Private,High School,7.68,59.73,50.35,53.12,54.13,5.87,85.8,2,2,17.89,100.0,A,0
STU1235,Female,Government,Post Graduate,7.23,59.59,58.42,75.83,30.26,1.94,68.0,6,2,54.4,89.91,A,0
STU1236,Female,Government,High School,6.88,69.4,74.08,52.39,57.85,10.19,85.67,5,1,16.98,100.0,A,0
STU1237,Male,Private,Post Graduate,7.52,84.67,74.39,86.69,74.47,7.67,26.54,7,1,37.45,100.0,A,0
STU1238,Female,Government,High School,3.96,88.92,89.07,68.93,98.11,1.18,74.08,6,3,36.09,100.0,A,0
STU1239,Male,Private,High School,7.82,67.55,63.52,71.28,38.04,4.66,89.21,5,2,53.91,100.0,A,0
STU1240,Male,Semi-Government,High School,7.15,57.7,70.52,65.82,53.47,9.35,55.34,7,2,56.79,100.0,A,0
STU1241,Male,Government,Graduate,6.73,79.02,57.12,81.59,54.21,5.83,55.27,5,3,48.92,100.0,A,0
STU1242,Female,Private,High School,9.46,62.65,68.28,81.75,89.12,5.21,34.67,5,1,42.06,100.0,A,0
STU1243,Male,Semi-Government,High School,6.19,67.23,72.91,75.03,61.3,7.7,100.0,9,3,14.03,100.0,A,0
STU1244,Male,Semi-Government,High School,6.52,94.88,63.23,78.47,43.85,9.37,57.6,7,1,13.62,96.13,A,0
STU1245,Male,Private,Post Graduate,9.39,87.41,32.53,66.82,73.17,2.25,76.82,3,1,18.09,100.0,A,0
STU1246,Female,Government,High School,6.0,77.37,70.97,78.13,53.91,10.2,84.08,7,2,50.04,100.0,A,0
STU1247,Female,Private,Post Graduate,6.34,55.92,71.56,64.93,37.51,4.8,100.0,6,1,36.47,93.85,A,0
STU1248,Female,Semi-Government,High School,6.82,78.17,52.76,70.03,44.14,7.93,68.92,7,3,52.37,100.0,A,0
STU1249,Female,Private,High School,8.01,90.94,41.88,65.88,96.68,7.86,61.21,3,1,55.06,100.0,A,0
STU1250,Female,Government,Graduate,7.25,69.37,91.57,63.14,69.68,5.89,75.46,4,2,20.48,100.0,A,0
STU1251,Male,Semi-Government,Post Graduate,5.45,95.27,73.85,59.66,64.16,3.91,97.68,7,1,35.64,100.0,A,0
STU1252,Female,Private,High School,6.36,94.39,60.88,77.02,57.0,6.86,68.6,8,1,34.74,97.72,A,0
STU1253,Female,Government,Post Graduate,6.27,99.96,44.53,89.66,67.84,14.5,52.9,5,3,28.44,100.0,A,0
STU1254,Female,Semi-Government,Post Graduate,6.91,79.58,50.21,87.57,67.6,2.55,41.18,5,4,24.3,100.0,A,0
STU1255,Male,Government,Graduate,7.51,83.81,88.45,51.15,67.84,14.77,47.57,5,2,58.7,100.0,A,0
STU1256,Female,Semi-Government,Graduate,7.5,96.21,67.48,89.34,64.3,6.96,89.29,4,3,36.04,100.0,A,0
STU1257,Female,Private,Graduate,4.87,81.71,55.09,65.23,79.38,8.14,65.59,5,3,35.26,100.0,A,0
STU1258,Male,Government,Graduate,8.28,67.48,74.17,79.01,62.46,3.65,59.85,5,2,18.94,100.0,A,0
STU1259,Female,Semi-Government,Graduate,7.3,68.27,50.34,56.41,42.44,4.91,57.68,3,2,48.5,86.06,A,0
STU1260,Male,Government,Graduate,8.66,78.58,92.02,72.13,49.75,5.99,73.7,3,3,14.9,100.0,A,0
STU1261,Male,Government,Graduate,7.53,55.64,89.35,74.71,22.42,3.82,67.21,3,2,44.1,100.0,A,0
STU1262,Male,Private,Graduate,8.32,72.85,56.6,47.73,100.0,7.16,66.54,3,1,44.64,100.0,A,0
STU1263,Male,Government,High School,7.56,91.45,53.68,79.12,79.26,6.37,98.99,6,6,26.75,100.0,A,0
STU1264,Male,Semi-Government,Post Graduate,8.62,42.13,17.87,90.19,45.4,15.4,100.0,6,2,41.35,100.0,A,0
STU1265,Female,Semi-Government,Graduate,7.63,98.02,38.33,67.38,56.36,3.34,39.8,6,2,38.71,100.0,A,0
STU1266,Male,Semi-Government,Graduate,6.88,91.84,40.89,90.4,49.26,8.41,78.55,5,1,34.21,100.0,A,0
STU1267,Male,Semi-Government,Post Graduate,9.73,68.1,67.43,67.15,92.85,8.99,56.46,3,0,35.26,100.0,A,0
STU1268,Female,Private,High School,8.07,83.15,59.13,82.74,33.6,3.72,67.03,6,2,36.24,100.0,A,0
STU1269,Male,Government,Post Graduate,7.69,75.05,40.78,36.72,64.29,10.75,78.19,6,2,37.6,100.0,A,0
STU1270,Female,Private,Post Graduate,5.47,93.45,59.94,100.0,59.83,6.41,67.75,5,2,36.2,100.0,A,0
STU1271,Female,Government,Graduate,5.45,89.74,74.1,92.43,78.54,0.0,76.61,4,2,12.92,100.0,A,0
STU1272,Female,Government,Post Graduate,7.35,54.0,74.5,65.73,59.92,10.64,85.46,5,1,31.96,100.0,A,0
STU1273,Male,Government,Post Graduate,7.17,83.81,30.81,40.42,26.84,3.53,77.89,6,7,40.3,98.27,A,0
STU1274,Male,Private,Graduate,6.26,71.92,62.69,74.32,56.98,3.81,59.06,4,4,36.95,100.0,A,0
STU1275,Male,Government,Graduate,7.17,76.24,40.1,48.34,42.56,10.75,59.42,4,3,54.08,91.48,A,0
STU1276,Female,Private,Graduate,8.91,64.08,81.23,76.67,63.59,6.61,43.21,4,4,47.4,100.0,A,0
STU1277,Male,Semi-Government,Graduate,7.83,100.0,79.11,76.17,90.68,11.67,54.92,6,2,17.59,100.0,A,0
STU1278,Male,Semi-Government,Post Graduate,5.63,90.6,48.84,55.88,27.21,12.84,100.0,4,2,31.67,100.0,A,0
STU1279,Male,Government,Post Graduate,6.87,63.9,51.21,86.81,46.0,5.42,56.16,3,0,28.77,99.39,A,0
STU1280,Female,Private,High School,6.03,54.98,56.7,82.08,50.95,11.17,48.13,4,5,34.91,100.0,A,0
STU1281,Female,Semi-Government,High School,6.53,69.21,24.45,84.64,54.37,4.98,78.4,6,1,34.94,98.66,A,0
STU1282,Male,Private,Post Graduate,6.5,81.52,71.05,70.13,76.8,16.93,69.79,4,3,47.23,100.0,A,0
STU1283,Male,Private,High School,6.43,78.6,60.09,48.77,58.53,5.23,68.09,3,3,38.55,95.49,A,0
STU1284,Male,Government,Post Graduate,5.49,93.8,82.46,84.67,70.32,12.1,100.0,6,1,59.61,100.0,A,0
STU1285,Male,Semi-Government,High School,6.85,86.85,45.23,65.94,49.48,11.38,82.98,6,0,39.82,100.0,A,0
STU1286,Female,Government,Graduate,6.33,89.54,53.86,49.15,66.6,9.26,61.4,3,1,18.39,100.0,A,0
STU1287,Female,Government,High School,3.48,79.9,37.88,90.28,77.56,5.32,63.51,3,0,25.65,100.0,A,0
STU1288,Female,Semi-Government,Graduate,9.46,54.16,46.92,100.0,47.35,7.39,61.95,2,2,47.08,100.0,A,0
STU1289,Female,Semi-Government,Graduate,8.31,72.06,43.72,69.38,77.63,0.0,89.49,3,0,2.72,100.0,A,0
STU1290,Male,Private,Graduate,6.55,90.9,82.93,100.0,63.05,8.9,65.84,5,0,8.08,100.0,A,0
STU1291,Male,Semi-Government,Graduate,7.02,74.23,52.43,71.37,82.91,9.4,36.14,7,3,35.21,100.0,A,0
STU1292,Male,Private,High School,5.59,82.55,67.24,64.29,57.97,8.53,71.03,3,2,54.02,100.0,A,0
STU1293,Female,Private,Post Graduate,9.03,70.22,58.15,60.54,69.62,0.0,41.26,3,2,61.14,100.0,A,0
STU1294,Male,Private,Graduate,9.28,59.55,42.15,94.56,61.19,2.94,100.0,6,2,30.66,100.0,A,0
STU1295,Female,Semi-Government,High School,7.19,73.15,61.97,58.3,60.08,5.01,52.69,7,3,56.22,100.0,A,0
STU1296,Female,Government,Graduate,8.23,79.64,75.78,81.03,67.18,9.17,68.76,3,1,36.45,100.0,A,0
STU1297,Male,Private,High School,7.21,65.16,43.26,61.61,72.74,9.16,77.16,6,2,4.37,100.0,A,0
STU1298,Male,Government,High School,5.4,71.46,79.56,63.1,37.01,7.32,66.23,8,0,34.84,94.19,A,0
STU1299,Male,Government,High School,6.51,60.91,49.71,85.45,90.67,10.54,66.2,3,0,22.62,100.0,A,0
STU1300,Female,Semi-Government,Post Graduate,7.16,91.79,56.31,64.3,24.81,3.9,80.44,3,5,53.36,100.0,A,0
STU1301,Male,Government,High School,6.45,70.58,74.55,63.93,48.3,10.44,100.0,5,2,34.49,100.0,A,0
STU1302,Female,Government,High School,6.74,96.79,53.06,86.99,60.11,9.9,87.35,5,1,9.44,100.0,A,0
STU1303,Male,Semi-Government,Post Graduate,6.89,97.93,65.68,93.96,70.25,9.51,100.0,7,1,5.01,100.0,A,0
STU1304,Female,Private,Post Graduate,6.9,73.78,59.34,79.67,93.52,7.27,51.07,9,0,34.58,100.0,A,0
STU1305,Female,Government,High School,7.06,59.87,67.33,60.18,24.83,15.32,78.35,4,2,0.0,100.0,A,0
STU1306,Male,Semi-Government,Post Graduate,5.73,43.71,22.15,62.34,51.85,9.97,75.1,6,1,24.64,100.0,A,0
STU1307,Female,Government,Graduate,6.14,52.92,32.07,71.2,19.46,4.13,79.02,6,1,39.62,92.73,A,0
STU1308,Female,Government,Graduate,5.46,54.39,76.09,74.81,62.63,8.99,99.52,5,4,13.86,100.0,A,0
STU1309,Male,Private,Post Graduate,8.17,95.68,83.67,55.18,67.43,11.01,67.58,6,2,54.88,100.0,A,0
STU1310,Female,Government,Post Graduate,4.47,76.74,48.61,80.85,93.82,5.65,63.89,10,1,58.82,100.0,A,0
STU1311,Male,Semi-Government,High School,8.38,80.84,60.61,71.28,64.41,12.36,82.68,4,1,14.67,100.0,A,0
STU1312,Female,Government,Post Graduate,8.66,41.69,70.3,44.26,82.88,9.53,36.44,3,1,29.04,100.0,A,0
STU1313,Male,Private,High School,6.64,57.03,77.48,56.07,73.68,0.0,67.26,8,3,54.89,100.0,A,0
STU1314,Male,Private,Graduate,3.88,88.31,28.5,62.44,53.3,9.2,69.32,6,3,34.97,74.05,B,0
STU1315,Female,Semi-Government,Post Graduate,6.57,79.3,49.05,68.91,33.82,6.38,53.59,7,0,7.11,96.45,A,0
STU1316,Female,Private,High School,6.92,72.79,59.01,98.34,67.5,10.15,93.14,5,2,32.13,100.0,A,0
STU1317,Female,Government,High School,5.79,83.47,77.66,73.57,32.16,11.78,50.76,6,2,17.94,100.0,A,0
STU1318,Female,Private,Graduate,6.38,99.54,100.0,57.39,87.9,8.78,69.28,2,1,57.16,100.0,A,0
STU1319,Female,Semi-Government,Post Graduate,8.84,71.68,60.9,73.31,58.76,14.66,77.86,4,1,47.12,100.0,A,0
STU1320,Male,Private,Graduate,7.8,76.04,39.67,64.72,85.9,7.29,99.07,4,0,28.72,100.0,A,0
STU1321,Female,Private,High School,5.89,77.89,72.24,74.87,52.4,10.5,71.79,5,0,37.84,100.0,A,0
STU1322,Male,Private,High School,5.08,100.0,88.78,78.71,67.38,11.22,90.72,6,2,8.84,100.0,A,0
STU1323,Male,Semi-Government,Post Graduate,6.61,43.51,66.94,88.14,66.19,7.61,86.01,6,3,19.92,100.0,A,0
STU1324,Female,Private,High School,6.74,85.25,48.68,69.64,61.1,11.12,74.47,3,1,66.07,97.29,A,0
STU1325,Male,Private,Post Graduate,7.6,73.28,82.24,94.58,53.35,5.62,50.21,6,2,36.07,100.0,A,0
STU1326,Male,Government,Graduate,6.36,83.5,76.94,83.62,69.85,6.31,43.31,3,2,53.6,100.0,A,0
STU1327,Male,Semi-Government,Post Graduate,7.61,65.14,46.53,59.39,43.48,2.75,74.13,7,2,39.64,100.0,A,0
STU1328,Male,Private,Post Graduate,9.32,74.27,71.87,100.0,37.81,8.97,61.15,3,1,61.29,100.0,A,0
STU1329,Female,Semi-Government,High School,7.98,85.67,82.95,74.9,86.86,9.3,90.39,6,3,0.0,100.0,A,0
STU1330,Male,Private,High School,6.94,100.0,86.27,57.47,76.54,12.72,86.92,9,0,31.24,100.0,A,0
STU1331,Female,Private,Post Graduate,6.78,87.12,63.8,94.79,63.32,11.16,68.31,3,3,67.9,100.0,A,0
STU1332,Female,Private,High School,6.57,62.28,58.55,100.0,95.3,6.86,48.85,5,2,54.12,100.0,A,0
STU1333,Male,Government,High School,8.42,68.64,87.09,69.5,56.64,3.29,82.21,7,1,61.51,100.0,A,0
STU1334,Female,Government,High School,6.25,68.2,43.22,62.45,88.45,9.73,51.64,2,1,34.86,100.0,A,0
STU1335,Female,Government,Post Graduate,7.05,48.07,72.89,67.41,65.51,12.44,56.83,4,2,24.26,100.0,A,0
STU1336,Female,Semi-Government,High School,7.06,70.05,40.34,80.72,41.5,11.02,52.41,4,1,14.46,100.0,A,0
STU1337,Male,Semi-Government,Post Graduate,6.4,85.99,84.18,89.17,98.96,12.34,69.23,12,2,13.06,100.0,A,0
STU1338,Female,Government,High School,5.35,55.89,60.36,78.56,81.81,7.15,95.4,3,3,51.14,100.0,A,0
STU1339,Female,Semi-Government,Graduate,7.39,90.73,87.83,71.53,59.58,6.13,71.9,4,1,45.26,100.0,A,0
STU1340,Female,Private,High School,6.93,82.32,73.85,92.47,76.54,5.05,63.14,7,2,33.67,100.0,A,0
STU1341,Male,Private,High School,7.6,63.99,42.98,65.31,53.93,7.78,41.49,6,3,45.16,100.0,A,0
STU1342,Female,Private,Post Graduate,6.36,72.88,90.64,85.46,78.58,7.69,83.04,9,3,37.85,100.0,A,0
STU1343,Male,Government,Post Graduate,8.46,98.97,92.92,65.68,14.18,8.83,56.39,6,4,54.24,100.0,A,0
STU1344,Male,Semi-Government,High School,5.95,86.0,80.88,76.47,41.6,7.48,74.35,3,1,54.05,100.0,A,0
STU1345,Male,Government,Graduate,9.05,75.13,51.29,68.3,81.59,7.47,64.92,3,2,13.68,100.0,A,0
STU1346,Male,Semi-Government,High School,4.9,71.43,59.49,69.16,57.01,4.89,88.76,1,3,40.47,98.68,A,0
STU1347,Male,Private,High School,7.52,76.15,67.62,64.34,66.15,11.77,68.86,4,1,1.62,100.0,A,0
STU1348,Male,Government,Graduate,7.57,67.32,52.33,90.17,35.06,8.31,70.82,4,0,37.66,100.0,A,0
STU1349,Female,Semi-Government,Post Graduate,6.05,43.43,95.46,59.01,98.96,7.3,81.71,2,0,47.09,100.0,A,0
STU1350,Male,Semi-Government,High School,7.51,100.0,67.6,58.9,85.81,5.01,100.0,2,0,8.73,100.0,A,0
STU1351,Female,Private,Post Graduate,8.54,77.33,16.34,100.0,57.99,2.67,89.77,8,0,26.67,100.0,A,0
STU1352,Female,Government,Post Graduate,4.34,80.97,71.11,84.67,53.91,13.23,70.23,8,4,35.19,100.0,A,0
STU1353,Male,Government,Graduate,7.6,74.13,58.73,34.22,82.59,10.22,72.06,6,1,39.68,100.0,A,0
STU1354,Female,Government,Graduate,4.01,63.97,63.65,61.52,100.0,1.5,61.5,7,2,29.43,98.18,A,0
STU1355,Female,Private,Post Graduate,5.84,72.21,58.36,42.82,81.08,11.05,53.0,1,0,11.55,100.0,A,0
